Time,iL,Vout,V2,V3
1e-006,0.095999,0.000719035,0.4,0.01
2e-006,0.191995,0.00239517,0.4,0.02
3e-006,0.287988,0.0047879,0.4,0.03
4e-006,0.383975,0.00813479,0.4,0.04
5e-006,0.479954,0.0124339,0.4,0.05
6e-006,0.575924,0.0176831,0.4,0.06
7e-006,0.671883,0.0238806,0.4,0.07
8e-006,0.767828,0.0310243,0.4,0.08
9e-006,0.863758,0.0391121,0.4,0.09
1e-005,0.95967,0.0481419,0.4,0.1
1.1e-005,1.05556,0.0581119,0.4,0.11
1.2e-005,1.15144,0.0690197,0.4,0.12
1.3e-005,1.24729,0.0808635,0.4,0.13
1.4e-005,1.34311,0.093641,0.4,0.14
1.5e-005,1.43891,0.10735,0.4,0.15
1.6e-005,1.53468,0.121989,0.4,0.16
1.7e-005,1.63042,0.137555,0.4,0.17
1.8e-005,1.72613,0.154046,0.4,0.18
1.9e-005,1.82181,0.17146,0.4,0.19
2e-005,1.91744,0.189795,0.4,0.2
2.1e-005,2.01304,0.209049,0.4,0.21
2.2e-005,2.10861,0.229219,0.4,0.22
2.3e-005,2.20413,0.250303,0.4,0.23
2.4e-005,2.2996,0.272299,0.4,0.24
2.5e-005,2.39504,0.295205,0.4,0.25
2.6e-005,2.49042,0.319018,0.4,0.26
2.7e-005,2.58576,0.343736,0.4,0.27
2.8e-005,2.68105,0.369357,0.4,0.28
2.9e-005,2.77628,0.395878,0.4,0.29
3e-005,2.87146,0.423298,0.4,0.3
3.1e-005,2.96659,0.451613,0.4,0.31
3.2e-005,3.06165,0.480822,0.4,0.32
3.3e-005,3.15666,0.510922,0.4,0.33
3.4e-005,3.25161,0.54191,0.4,0.34
3.5e-005,3.34649,0.573785,0.4,0.35
3.6e-005,3.44131,0.606544,0.4,0.36
3.7e-005,3.53607,0.640184,0.4,0.37
3.8e-005,3.63075,0.674703,0.4,0.38
3.9e-005,3.72537,0.710099,0.4,0.39
4e-005,3.81991,0.746369,0.4,0.4
4.1e-005,3.72236,0.782289,0.4,0.41
4.2e-005,3.62475,0.817164,0.4,0.42
4.3e-005,3.52708,0.851255,0.4,0.43
4.4e-005,3.42934,0.884301,0.4,0.44
4.5e-005,3.33154,0.916305,0.4,0.45
4.6e-005,3.23368,0.947267,0.4,0.46
4.7e-005,3.13575,0.97719,0.4,0.47
4.8e-005,3.03777,1.00607,0.4,0.48
4.9e-005,2.93973,1.03392,0.4,0.49
5e-005,2.84163,1.06073,0.4,0.5
5.1e-005,2.74349,1.08651,0.4,0.51
5.2e-005,2.64529,1.11126,0.4,0.52
5.3e-005,2.54704,1.13497,0.4,0.53
5.4e-005,2.44875,1.15766,0.4,0.54
5.5e-005,2.35041,1.17932,0.4,0.55
5.6e-005,2.25203,1.19995,0.4,0.56
5.7e-005,2.15361,1.21956,0.4,0.57
5.8e-005,2.05516,1.23815,0.4,0.58
5.9e-005,1.95666,1.25571,0.4,0.59
6e-005,1.85813,1.27226,0.4,0.6
6.1e-005,1.75957,1.28779,0.4,0.61
6.2e-005,1.66098,1.3023,0.4,0.62
6.3e-005,1.56236,1.3158,0.4,0.63
6.4e-005,1.46372,1.32828,0.4,0.64
6.5e-005,1.36505,1.33976,0.4,0.65
6.6e-005,1.26636,1.35023,0.4,0.66
6.7e-005,1.16765,1.35969,0.4,0.67
6.8e-005,1.06892,1.36814,0.4,0.68
6.9e-005,0.970181,1.37559,0.4,0.69
7e-005,0.871423,1.38204,0.4,0.7
7.1e-005,0.772654,1.3875,0.4,0.71
7.2e-005,0.673874,1.39195,0.4,0.72
7.3e-005,0.575087,1.39541,0.4,0.73
7.4e-005,0.476294,1.39787,0.4,0.74
7.5e-005,0.377496,1.39934,0.4,0.75
7.6e-005,0.278697,1.39982,0.4,0.76
7.7e-005,0.179898,1.39932,0.4,0.77
7.8e-005,0.0811009,1.39783,0.4,0.78
7.9e-005,-0.0176922,1.39535,0.4,0.79
8e-005,-0.116479,1.39189,0.4,0.8
8.1e-005,-0.215259,1.38745,0.4,0.81
8.2e-005,-0.314028,1.38204,0.4,0.82
8.3e-005,-0.412786,1.37565,0.4,0.83
8.4e-005,-0.51153,1.36828,0.4,0.84
8.5e-005,-0.610258,1.35994,0.4,0.85
8.6e-005,-0.708969,1.35064,0.4,0.86
8.7e-005,-0.80766,1.34036,0.4,0.87
8.8e-005,-0.906329,1.32912,0.4,0.88
8.9e-005,-1.00498,1.31692,0.4,0.89
9e-005,-1.1036,1.30376,0.4,0.9
9.1e-005,-1.20219,1.28963,0.4,0.91
9.2e-005,-1.30075,1.27455,0.4,0.92
9.3e-005,-1.39929,1.25852,0.4,0.93
9.4e-005,-1.49779,1.24154,0.4,0.94
9.5e-005,-1.59625,1.2236,0.4,0.95
9.6e-005,-1.69468,1.20472,0.4,0.96
9.7e-005,-1.79307,1.18489,0.4,0.97
9.8e-005,-1.89142,1.16412,0.4,0.98
9.9e-005,-1.98972,1.14241,0.4,0.99
0.0001,-2.08799,1.11976,0.4,1
0.000101,-2.1862,1.09617,0.4,0.99
0.000102,-2.28437,1.07165,0.4,0.98
0.000103,-2.38249,1.0462,0.4,0.97
0.000104,-2.48055,1.01981,0.4,0.96
0.000105,-2.57857,0.992506,0.4,0.95
0.000106,-2.67652,0.964274,0.4,0.94
0.000107,-2.77442,0.93512,0.4,0.93
0.000108,-2.87226,0.905046,0.4,0.92
0.000109,-2.97004,0.874056,0.4,0.91
0.00011,-3.06776,0.842151,0.4,0.9
0.000111,-3.16541,0.809333,0.4,0.89
0.000112,-3.26299,0.775606,0.4,0.88
0.000113,-3.36051,0.740972,0.4,0.87
0.000114,-3.45796,0.705433,0.4,0.86
0.000115,-3.55533,0.668993,0.4,0.85
0.000116,-3.65263,0.631652,0.4,0.84
0.000117,-3.74986,0.593415,0.4,0.83
0.000118,-3.847,0.554283,0.4,0.82
0.000119,-3.94407,0.514259,0.4,0.81
0.00012,-4.04106,0.473346,0.4,0.8
0.000121,-4.13796,0.431546,0.4,0.79
0.000122,-4.23478,0.388861,0.4,0.78
0.000123,-4.33152,0.345296,0.4,0.77
0.000124,-4.42816,0.300851,0.4,0.76
0.000125,-4.52472,0.25553,0.4,0.75
0.000126,-4.62118,0.209336,0.4,0.74
0.000127,-4.71756,0.162271,0.4,0.73
0.000128,-4.81383,0.114337,0.4,0.72
0.000129,-4.91001,0.065538,0.4,0.71
0.00013,-5.00609,0.0158761,0.4,0.7
0.000131,-5.10207,-0.034646,0.4,0.69
0.000132,-5.19795,-0.0860254,0.4,0.68
0.000133,-5.29373,-0.13826,0.4,0.67
0.000134,-5.3894,-0.191346,0.4,0.66
0.000135,-5.48496,-0.245281,0.4,0.65
0.000136,-5.58042,-0.300062,0.4,0.64
0.000137,-5.67576,-0.355687,0.4,0.63
0.000138,-5.77099,-0.412153,0.4,0.62
0.000139,-5.86611,-0.469457,0.4,0.61
0.00014,-5.96111,-0.527596,0.4,0.6
0.000141,-6.056,-0.586568,0.4,0.59
0.000142,-6.15077,-0.646369,0.4,0.58
0.000143,-6.24541,-0.706996,0.4,0.57
0.000144,-6.33994,-0.768447,0.4,0.56
0.000145,-6.43434,-0.83072,0.4,0.55
0.000146,-6.52861,-0.89381,0.4,0.54
0.000147,-6.62276,-0.957715,0.4,0.53
0.000148,-6.71678,-1.02243,0.4,0.52
0.000149,-6.81067,-1.08796,0.4,0.51
0.00015,-6.90443,-1.15429,0.4,0.5
0.000151,-6.99805,-1.22143,0.4,0.49
0.000152,-7.09154,-1.28937,0.4,0.48
0.000153,-7.18489,-1.3581,0.4,0.47
0.000154,-7.27811,-1.42763,0.4,0.46
0.000155,-7.37118,-1.49795,0.4,0.45
0.000156,-7.46411,-1.56906,0.4,0.44
0.000157,-7.5569,-1.64096,0.4,0.43
0.000158,-7.64955,-1.71363,0.4,0.42
0.000159,-7.74205,-1.78709,0.4,0.41
0.00016,-7.8344,-1.86132,0.4,0.4
0.000161,-7.73456,-1.93509,0.4,0.39
0.000162,-7.63458,-2.0077,0.4,0.38
0.000163,-7.5345,-2.07946,0.4,0.37
0.000164,-7.43427,-2.15008,0.4,0.36
0.000165,-7.3339,-2.21955,0.4,0.35
0.000166,-7.23339,-2.28788,0.4,0.34
0.000167,-7.13275,-2.35506,0.4,0.33
0.000168,-7.03197,-2.42111,0.4,0.32
0.000169,-6.93106,-2.48602,0.4,0.31
0.00017,-6.83003,-2.54979,0.4,0.3
0.000171,-6.72886,-2.61242,0.4,0.29
0.000172,-6.62758,-2.67392,0.4,0.28
0.000173,-6.52617,-2.73428,0.4,0.27
0.000174,-6.42464,-2.7935,0.4,0.26
0.000175,-6.323,-2.8516,0.4,0.25
0.000176,-6.22123,-2.90856,0.4,0.24
0.000177,-6.11936,-2.96439,0.4,0.23
0.000178,-6.01738,-3.01909,0.4,0.22
0.000179,-5.91529,-3.07266,0.4,0.21
0.00018,-5.81309,-3.1251,0.4,0.2
0.000181,-5.71079,-3.17642,0.4,0.19
0.000182,-5.60838,-3.22661,0.4,0.18
0.000183,-5.50588,-3.27568,0.4,0.17
0.000184,-5.40328,-3.32363,0.4,0.16
0.000185,-5.30059,-3.37046,0.4,0.15
0.000186,-5.1978,-3.41616,0.4,0.14
0.000187,-5.09492,-3.46075,0.4,0.13
0.000188,-4.99196,-3.50422,0.4,0.12
0.000189,-4.88891,-3.54657,0.4,0.11
0.00019,-4.78577,-3.58781,0.4,0.1
0.000191,-4.68256,-3.62793,0.4,0.09
0.000192,-4.57926,-3.66695,0.4,0.08
0.000193,-4.47589,-3.70485,0.4,0.07
0.000194,-4.37244,-3.74165,0.4,0.06
0.000195,-4.26892,-3.77734,0.4,0.05
0.000196,-4.16533,-3.81192,0.4,0.04
0.000197,-4.06168,-3.8454,0.4,0.03
0.000198,-3.95795,-3.87777,0.4,0.02
0.000199,-3.85417,-3.90904,0.4,0.01
0.0002,-3.75032,-3.93922,0.4,4.60786e-015
0.000201,-3.64641,-3.96829,0.4,0.01
0.000202,-3.54244,-3.99627,0.4,0.02
0.000203,-3.43843,-4.02316,0.4,0.03
0.000204,-3.33435,-4.04895,0.4,0.04
0.000205,-3.23023,-4.07365,0.4,0.05
0.000206,-3.12606,-4.09726,0.4,0.06
0.000207,-3.02184,-4.11978,0.4,0.07
0.000208,-2.91758,-4.14122,0.4,0.08
0.000209,-2.81328,-4.16157,0.4,0.09
0.00021,-2.70894,-4.18084,0.4,0.1
0.000211,-2.60456,-4.19903,0.4,0.11
0.000212,-2.50014,-4.21614,0.4,0.12
0.000213,-2.39569,-4.23217,0.4,0.13
0.000214,-2.29121,-4.24712,0.4,0.14
0.000215,-2.1867,-4.261,0.4,0.15
0.000216,-2.08217,-4.27381,0.4,0.16
0.000217,-1.97761,-4.28555,0.4,0.17
0.000218,-1.87303,-4.29622,0.4,0.18
0.000219,-1.76843,-4.30583,0.4,0.19
0.00022,-1.66381,-4.31437,0.4,0.2
0.000221,-1.55917,-4.32185,0.4,0.21
0.000222,-1.45452,-4.32827,0.4,0.22
0.000223,-1.34986,-4.33363,0.4,0.23
0.000224,-1.24519,-4.33793,0.4,0.24
0.000225,-1.14051,-4.34118,0.4,0.25
0.000226,-1.03582,-4.34338,0.4,0.26
0.000227,-0.931134,-4.34452,0.4,0.27
0.000228,-0.826444,-4.34462,0.4,0.28
0.000229,-0.721756,-4.34368,0.4,0.29
0.00023,-0.617071,-4.34169,0.4,0.3
0.000231,-0.51239,-4.33865,0.4,0.31
0.000232,-0.407717,-4.33458,0.4,0.32
0.000233,-0.303053,-4.32947,0.4,0.33
0.000234,-0.1984,-4.32332,0.4,0.34
0.000235,-0.0937608,-4.31614,0.4,0.35
0.000236,0.0108633,-4.30794,0.4,0.36
0.000237,0.11547,-4.2987,0.4,0.37
0.000238,0.220057,-4.28843,0.4,0.38
0.000239,0.324623,-4.27714,0.4,0.39
0.00024,0.429165,-4.26483,0.4,0.4
0.000241,0.341676,-4.25269,0.4,0.41
0.000242,0.254164,-4.24144,0.4,0.42
0.000243,0.166637,-4.23086,0.4,0.43
0.000244,0.0790886,-4.22118,0.4,0.44
0.000245,-0.00847785,-4.21239,0.4,0.45
0.000246,-0.096061,-4.2045,0.4,0.46
0.000247,-0.183659,-4.1975,0.4,0.47
0.000248,-0.27127,-4.19138,0.4,0.48
0.000249,-0.358893,-4.18615,0.4,0.49
0.00025,-0.446525,-4.18181,0.4,0.5
0.000251,-0.534164,-4.17836,0.4,0.51
0.000252,-0.62181,-4.17578,0.4,0.52
0.000253,-0.70946,-4.17409,0.4,0.53
0.000254,-0.797113,-4.17327,0.4,0.54
0.000255,-0.884766,-4.17334,0.4,0.55
0.000256,-0.972419,-4.17428,0.4,0.56
0.000257,-1.06007,-4.17609,0.4,0.57
0.000258,-1.14771,-4.17877,0.4,0.58
0.000259,-1.23535,-4.18233,0.4,0.59
0.00026,-1.32298,-4.18675,0.4,0.6
0.000261,-1.4106,-4.19204,0.4,0.61
0.000262,-1.49821,-4.19819,0.4,0.62
0.000263,-1.58581,-4.20521,0.4,0.63
0.000264,-1.67339,-4.21309,0.4,0.64
0.000265,-1.76096,-4.22182,0.4,0.65
0.000266,-1.8485,-4.23142,0.4,0.66
0.000267,-1.93603,-4.24187,0.4,0.67
0.000268,-2.02354,-4.25317,0.4,0.68
0.000269,-2.11102,-4.26532,0.4,0.69
0.00027,-2.19847,-4.27833,0.4,0.7
0.000271,-2.2859,-4.29218,0.4,0.71
0.000272,-2.3733,-4.30688,0.4,0.72
0.000273,-2.46067,-4.32242,0.4,0.73
0.000274,-2.54801,-4.3388,0.4,0.74
0.000275,-2.63532,-4.35602,0.4,0.75
0.000276,-2.72259,-4.37408,0.4,0.76
0.000277,-2.80982,-4.39297,0.4,0.77
0.000278,-2.89701,-4.4127,0.4,0.78
0.000279,-2.98417,-4.43326,0.4,0.79
0.00028,-3.07128,-4.45465,0.4,0.8
0.000281,-3.15835,-4.47687,0.4,0.81
0.000282,-3.24537,-4.49991,0.4,0.82
0.000283,-3.33235,-4.52378,0.4,0.83
0.000284,-3.41928,-4.54846,0.4,0.84
0.000285,-3.50615,-4.57397,0.4,0.85
0.000286,-3.59298,-4.60029,0.4,0.86
0.000287,-3.67975,-4.62742,0.4,0.87
0.000288,-3.76647,-4.65537,0.4,0.88
0.000289,-3.85313,-4.68413,0.4,0.89
0.00029,-3.93973,-4.7137,0.4,0.9
0.000291,-4.02627,-4.74407,0.4,0.91
0.000292,-4.11275,-4.77525,0.4,0.92
0.000293,-4.19917,-4.80722,0.4,0.93
0.000294,-4.28552,-4.84,0.4,0.94
0.000295,-4.37181,-4.87357,0.4,0.95
0.000296,-4.45803,-4.90794,0.4,0.96
0.000297,-4.54418,-4.9431,0.4,0.97
0.000298,-4.63025,-4.97905,0.4,0.98
0.000299,-4.71626,-5.01579,0.4,0.99
0.0003,-4.80219,-5.05331,0.4,1
0.000301,-4.88804,-5.09162,0.4,0.99
0.000302,-4.97382,-5.1307,0.4,0.98
0.000303,-5.05952,-5.17057,0.4,0.97
0.000304,-5.14514,-5.21121,0.4,0.96
0.000305,-5.23067,-5.25263,0.4,0.95
0.000306,-5.31613,-5.29481,0.4,0.94
0.000307,-5.40149,-5.33777,0.4,0.93
0.000308,-5.48677,-5.38149,0.4,0.92
0.000309,-5.57197,-5.42598,0.4,0.91
0.00031,-5.65707,-5.47122,0.4,0.9
0.000311,-5.74208,-5.51723,0.4,0.89
0.000312,-5.827,-5.564,0.4,0.88
0.000313,-5.91182,-5.61151,0.4,0.87
0.000314,-5.99655,-5.65978,0.4,0.86
0.000315,-6.08118,-5.7088,0.4,0.85
0.000316,-6.16571,-5.75857,0.4,0.84
0.000317,-6.25015,-5.80908,0.4,0.83
0.000318,-6.33448,-5.86034,0.4,0.82
0.000319,-6.4187,-5.91233,0.4,0.81
0.00032,-6.50283,-5.96506,0.4,0.8
0.000321,-6.58684,-6.01853,0.4,0.79
0.000322,-6.67075,-6.07272,0.4,0.78
0.000323,-6.75455,-6.12765,0.4,0.77
0.000324,-6.83824,-6.1833,0.4,0.76
0.000325,-6.92182,-6.23968,0.4,0.75
0.000326,-7.00528,-6.29678,0.4,0.74
0.000327,-7.08863,-6.3546,0.4,0.73
0.000328,-7.17186,-6.41313,0.4,0.72
0.000329,-7.25497,-6.47238,0.4,0.71
0.00033,-7.33797,-6.53234,0.4,0.7
0.000331,-7.42084,-6.59301,0.4,0.69
0.000332,-7.5036,-6.65438,0.4,0.68
0.000333,-7.58622,-6.71646,0.4,0.67
0.000334,-7.66873,-6.77924,0.4,0.66
0.000335,-7.75111,-6.84272,0.4,0.65
0.000336,-7.83336,-6.90689,0.4,0.64
0.000337,-7.91548,-6.97176,0.4,0.63
0.000338,-7.99747,-7.03731,0.4,0.62
0.000339,-8.07933,-7.10355,0.4,0.61
0.00034,-8.16105,-7.17048,0.4,0.6
0.000341,-8.24264,-7.23809,0.4,0.59
0.000342,-8.3241,-7.30638,0.4,0.58
0.000343,-8.40542,-7.37535,0.4,0.57
0.000344,-8.4866,-7.44499,0.4,0.56
0.000345,-8.56764,-7.5153,0.4,0.55
0.000346,-8.64853,-7.58628,0.4,0.54
0.000347,-8.72929,-7.65792,0.4,0.53
0.000348,-8.8099,-7.73023,0.4,0.52
0.000349,-8.89037,-7.8032,0.4,0.51
0.00035,-8.97069,-7.87682,0.4,0.5
0.000351,-9.05086,-7.9511,0.4,0.49
0.000352,-9.13088,-8.02603,0.4,0.48
0.000353,-9.21075,-8.10161,0.4,0.47
0.000354,-9.29047,-8.17784,0.4,0.46
0.000355,-9.37004,-8.25471,0.4,0.45
0.000356,-9.44945,-8.33222,0.4,0.44
0.000357,-9.52871,-8.41037,0.4,0.43
0.000358,-9.60781,-8.48915,0.4,0.42
0.000359,-9.68675,-8.56857,0.4,0.41
0.00036,-9.76553,-8.64861,0.4,0.4
0.000361,-9.65212,-8.728,0.4,0.39
0.000362,-9.53854,-8.8061,0.4,0.38
0.000363,-9.42485,-8.88322,0.4,0.37
0.000364,-9.31101,-8.95906,0.4,0.36
0.000365,-9.19702,-9.03361,0.4,0.35
0.000366,-9.08288,-9.10687,0.4,0.34
0.000367,-8.96859,-9.17884,0.4,0.33
0.000368,-8.85416,-9.24952,0.4,0.32
0.000369,-8.73959,-9.31893,0.4,0.31
0.00037,-8.62489,-9.38704,0.4,0.3
0.000371,-8.51005,-9.45388,0.4,0.29
0.000372,-8.39507,-9.51943,0.4,0.28
0.000373,-8.27997,-9.5837,0.4,0.27
0.000374,-8.16474,-9.64669,0.4,0.26
0.000375,-8.04938,-9.70841,0.4,0.25
0.000376,-7.9339,-9.76885,0.4,0.24
0.000377,-7.81831,-9.82801,0.4,0.23
0.000378,-7.70259,-9.8859,0.4,0.22
0.000379,-7.58676,-9.94252,0.4,0.21
0.00038,-7.47082,-9.99787,0.4,0.2
0.000381,-7.35477,-10.0519,0.4,0.19
0.000382,-7.23862,-10.1048,0.4,0.18
0.000383,-7.12235,-10.1563,0.4,0.17
0.000384,-7.00599,-10.2066,0.4,0.16
0.000385,-6.88953,-10.2556,0.4,0.15
0.000386,-6.77297,-10.3033,0.4,0.14
0.000387,-6.65632,-10.3498,0.4,0.13
0.000388,-6.53957,-10.3951,0.4,0.12
0.000389,-6.42274,-10.4391,0.4,0.11
0.00039,-6.30582,-10.4818,0.4,0.1
0.000391,-6.18881,-10.5232,0.4,0.09
0.000392,-6.07172,-10.5635,0.4,0.08
0.000393,-5.95456,-10.6024,0.4,0.07
0.000394,-5.83731,-10.6401,0.4,0.06
0.000395,-5.72,-10.6766,0.4,0.05
0.000396,-5.60261,-10.7118,0.4,0.04
0.000397,-5.48515,-10.7458,0.4,0.03
0.000398,-5.36763,-10.7786,0.4,0.02
0.000399,-5.25004,-10.8101,0.4,0.01
0.0004,-5.13239,-10.8403,0.4,-3.1984e-014
0.000401,-5.01468,-10.8693,0.4,0.01
0.000402,-4.89691,-10.8971,0.4,0.02
0.000403,-4.77909,-10.9237,0.4,0.03
0.000404,-4.66122,-10.949,0.4,0.04
0.000405,-4.54329,-10.9731,0.4,0.05
0.000406,-4.42532,-10.996,0.4,0.06
0.000407,-4.30731,-11.0176,0.4,0.07
0.000408,-4.18926,-11.0381,0.4,0.08
0.000409,-4.07116,-11.0573,0.4,0.09
0.00041,-3.95303,-11.0753,0.4,0.1
0.000411,-3.83486,-11.092,0.4,0.11
0.000412,-3.71666,-11.1076,0.4,0.12
0.000413,-3.59843,-11.1219,0.4,0.13
0.000414,-3.48017,-11.1351,0.4,0.14
0.000415,-3.36189,-11.147,0.4,0.15
0.000416,-3.24359,-11.1577,0.4,0.16
0.000417,-3.12526,-11.1673,0.4,0.17
0.000418,-3.00692,-11.1756,0.4,0.18
0.000419,-2.88856,-11.1827,0.4,0.19
0.00042,-2.77019,-11.1886,0.4,0.2
0.000421,-2.65181,-11.1933,0.4,0.21
0.000422,-2.53342,-11.1969,0.4,0.22
0.000423,-2.41502,-11.1992,0.4,0.23
0.000424,-2.29662,-11.2004,0.4,0.24
0.000425,-2.17822,-11.2004,0.4,0.25
0.000426,-2.05982,-11.1991,0.4,0.26
0.000427,-1.94142,-11.1968,0.4,0.27
0.000428,-1.82303,-11.1932,0.4,0.28
0.000429,-1.70465,-11.1884,0.4,0.29
0.00043,-1.58628,-11.1825,0.4,0.3
0.000431,-1.46792,-11.1754,0.4,0.31
0.000432,-1.34958,-11.1672,0.4,0.32
0.000433,-1.23125,-11.1578,0.4,0.33
0.000434,-1.11295,-11.1472,0.4,0.34
0.000435,-0.994667,-11.1354,0.4,0.35
0.000436,-0.876409,-11.1225,0.4,0.36
0.000437,-0.758178,-11.1085,0.4,0.37
0.000438,-0.639976,-11.0933,0.4,0.38
0.000439,-0.521806,-11.0769,0.4,0.39
0.00044,-0.40367,-11.0594,0.4,0.4
0.000441,-0.477577,-11.0419,0.4,0.41
0.000442,-0.551519,-11.0252,0.4,0.42
0.000443,-0.625484,-11.009,0.4,0.43
0.000444,-0.699482,-10.9936,0.4,0.44
0.000445,-0.773509,-10.979,0.4,0.45
0.000446,-0.847565,-10.9652,0.4,0.46
0.000447,-0.921647,-10.9521,0.4,0.47
0.000448,-0.995755,-10.9398,0.4,0.48
0.000449,-1.06989,-10.9283,0.4,0.49
0.00045,-1.14404,-10.9175,0.4,0.5
0.000451,-1.21822,-10.9075,0.4,0.51
0.000452,-1.29241,-10.8982,0.4,0.52
0.000453,-1.36662,-10.8897,0.4,0.53
0.000454,-1.44085,-10.882,0.4,0.54
0.000455,-1.51509,-10.875,0.4,0.55
0.000456,-1.58935,-10.8688,0.4,0.56
0.000457,-1.66362,-10.8633,0.4,0.57
0.000458,-1.7379,-10.8586,0.4,0.58
0.000459,-1.81218,-10.8547,0.4,0.59
0.00046,-1.88648,-10.8514,0.4,0.6
0.000461,-1.96078,-10.849,0.4,0.61
0.000462,-2.03508,-10.8473,0.4,0.62
0.000463,-2.10939,-10.8463,0.4,0.63
0.000464,-2.18369,-10.8461,0.4,0.64
0.000465,-2.258,-10.8466,0.4,0.65
0.000466,-2.33231,-10.8478,0.4,0.66
0.000467,-2.40661,-10.8498,0.4,0.67
0.000468,-2.48091,-10.8526,0.4,0.68
0.000469,-2.5552,-10.856,0.4,0.69
0.00047,-2.62948,-10.8603,0.4,0.7
0.000471,-2.70375,-10.8652,0.4,0.71
0.000472,-2.77802,-10.8709,0.4,0.72
0.000473,-2.85227,-10.8773,0.4,0.73
0.000474,-2.92651,-10.8844,0.4,0.74
0.000475,-3.00073,-10.8923,0.4,0.75
0.000476,-3.07494,-10.9008,0.4,0.76
0.000477,-3.14913,-10.9102,0.4,0.77
0.000478,-3.2233,-10.9202,0.4,0.78
0.000479,-3.29745,-10.9309,0.4,0.79
0.00048,-3.37157,-10.9424,0.4,0.8
0.000481,-3.44567,-10.9546,0.4,0.81
0.000482,-3.51975,-10.9675,0.4,0.82
0.000483,-3.5938,-10.9811,0.4,0.83
0.000484,-3.66783,-10.9955,0.4,0.84
0.000485,-3.74182,-11.0105,0.4,0.85
0.000486,-3.81578,-11.0263,0.4,0.86
0.000487,-3.88972,-11.0427,0.4,0.87
0.000488,-3.96361,-11.0599,0.4,0.88
0.000489,-4.03747,-11.0777,0.4,0.89
0.00049,-4.1113,-11.0963,0.4,0.9
0.000491,-4.18509,-11.1156,0.4,0.91
0.000492,-4.25884,-11.1355,0.4,0.92
0.000493,-4.33255,-11.1562,0.4,0.93
0.000494,-4.40621,-11.1776,0.4,0.94
0.000495,-4.47983,-11.1996,0.4,0.95
0.000496,-4.55341,-11.2224,0.4,0.96
0.000497,-4.62694,-11.2458,0.4,0.97
0.000498,-4.70043,-11.2699,0.4,0.98
0.000499,-4.77386,-11.2947,0.4,0.99
0.0005,-4.84725,-11.3202,0.4,1
0.000501,-4.92058,-11.3464,0.4,0.99
0.000502,-4.99386,-11.3732,0.4,0.98
0.000503,-5.06709,-11.4008,0.4,0.97
0.000504,-5.14026,-11.429,0.4,0.96
0.000505,-5.21337,-11.4579,0.4,0.95
0.000506,-5.28642,-11.4874,0.4,0.94
0.000507,-5.35942,-11.5176,0.4,0.93
0.000508,-5.43235,-11.5485,0.4,0.92
0.000509,-5.50522,-11.5801,0.4,0.91
0.00051,-5.57803,-11.6123,0.4,0.9
0.000511,-5.65077,-11.6452,0.4,0.89
0.000512,-5.72345,-11.6788,0.4,0.88
0.000513,-5.79606,-11.713,0.4,0.87
0.000514,-5.8686,-11.7478,0.4,0.86
0.000515,-5.94106,-11.7833,0.4,0.85
0.000516,-6.01346,-11.8195,0.4,0.84
0.000517,-6.08578,-11.8563,0.4,0.83
0.000518,-6.15803,-11.8938,0.4,0.82
0.000519,-6.23021,-11.9319,0.4,0.81
0.00052,-6.30231,-11.9707,0.4,0.8
0.000521,-6.37432,-12.0101,0.4,0.79
0.000522,-6.44626,-12.0501,0.4,0.78
0.000523,-6.51812,-12.0908,0.4,0.77
0.000524,-6.5899,-12.1321,0.4,0.76
0.000525,-6.66159,-12.1741,0.4,0.75
0.000526,-6.7332,-12.2167,0.4,0.74
0.000527,-6.80473,-12.2599,0.4,0.73
0.000528,-6.87616,-12.3037,0.4,0.72
0.000529,-6.94751,-12.3482,0.4,0.71
0.00053,-7.01877,-12.3933,0.4,0.7
0.000531,-7.08994,-12.439,0.4,0.69
0.000532,-7.16101,-12.4853,0.4,0.68
0.000533,-7.23199,-12.5323,0.4,0.67
0.000534,-7.30288,-12.5798,0.4,0.66
0.000535,-7.37367,-12.628,0.4,0.65
0.000536,-7.44437,-12.6768,0.4,0.64
0.000537,-7.51496,-12.7262,0.4,0.63
0.000538,-7.58546,-12.7762,0.4,0.62
0.000539,-7.65586,-12.8268,0.4,0.61
0.00054,-7.72615,-12.878,0.4,0.6
0.000541,-7.79634,-12.9298,0.4,0.59
0.000542,-7.86643,-12.9822,0.4,0.58
0.000543,-7.93641,-13.0352,0.4,0.57
0.000544,-8.00629,-13.0888,0.4,0.56
0.000545,-8.07606,-13.143,0.4,0.55
0.000546,-8.14572,-13.1977,0.4,0.54
0.000547,-8.21527,-13.2531,0.4,0.53
0.000548,-8.2847,-13.309,0.4,0.52
0.000549,-8.35403,-13.3655,0.4,0.51
0.00055,-8.42324,-13.4226,0.4,0.5
0.000551,-8.49234,-13.4803,0.4,0.49
0.000552,-8.56132,-13.5386,0.4,0.48
0.000553,-8.63018,-13.5974,0.4,0.47
0.000554,-8.69893,-13.6568,0.4,0.46
0.000555,-8.76755,-13.7167,0.4,0.45
0.000556,-8.83606,-13.7772,0.4,0.44
0.000557,-8.90444,-13.8383,0.4,0.43
0.000558,-8.9727,-13.9,0.4,0.42
0.000559,-9.04084,-13.9622,0.4,0.41
0.00056,-9.10885,-14.025,0.4,0.4
0.000561,-8.98471,-14.087,0.4,0.39
