Time,Il,VD,V2,V3,Vout
0.043717,10.6899,0,0.42,0.83,-35.9166
0.043718,10.618,0,0.42,0.82,-35.9513
0.043719,10.5461,0,0.42,0.81,-35.9852
0.04372,10.4741,0,0.42,0.8,-36.0183
0.043721,10.402,0,0.42,0.79,-36.0506
0.043722,10.3299,0,0.42,0.78,-36.0821
0.043723,10.2577,0,0.42,0.77,-36.1129
0.043724,10.1854,0,0.42,0.76,-36.1428
0.043725,10.1131,0,0.42,0.75,-36.172
0.043726,10.0408,0,0.42,0.74,-36.2004
0.043727,9.96832,0,0.42,0.73,-36.228
0.043728,9.89584,0,0.42,0.72,-36.2549
0.043729,9.8233,0,0.42,0.71,-36.2809
0.04373,9.75072,0,0.42,0.7,-36.3062
0.043731,9.67808,0,0.42,0.69,-36.3307
0.043732,9.60539,0,0.42,0.68,-36.3544
0.043733,9.53266,0,0.42,0.67,-36.3774
0.043734,9.45988,0,0.42,0.66,-36.3996
0.043735,9.38706,0,0.42,0.65,-36.421
0.043736,9.3142,0,0.42,0.64,-36.4416
0.043737,9.2413,0,0.42,0.63,-36.4615
0.043738,9.16836,0,0.42,0.62,-36.4806
0.043739,9.09538,0,0.42,0.61,-36.499
0.04374,9.02236,0,0.42,0.6,-36.5165
0.043741,8.94931,0,0.42,0.59,-36.5333
0.043742,8.87623,0,0.42,0.58,-36.5494
0.043743,8.80311,0,0.42,0.57,-36.5647
0.043744,8.72997,0,0.42,0.56,-36.5792
0.043745,8.6568,0,0.42,0.55,-36.5929
0.043746,8.5836,0,0.42,0.54,-36.606
0.043747,8.51037,0,0.42,0.53,-36.6182
0.043748,8.43712,0,0.42,0.52,-36.6297
0.043749,8.36385,0,0.42,0.51,-36.6404
0.04375,8.29056,0,0.42,0.5,-36.6504
0.043751,8.21725,0,0.42,0.49,-36.6596
0.043752,8.14393,0,0.42,0.48,-36.6681
0.043753,8.07058,0,0.42,0.47,-36.6758
0.043754,7.99722,0,0.42,0.46,-36.6828
0.043755,7.92385,0,0.42,0.45,-36.6891
0.043756,7.85047,0,0.42,0.44,-36.6945
0.043757,7.77707,0,0.42,0.43,-36.6993
0.043758,7.70367,0,0.42,0.42,-36.7033
0.043759,7.79967,1,0.42,0.41,-36.63
0.04376,7.89567,1,0.42,0.4,-36.5568
0.043761,7.99167,1,0.42,0.39,-36.4838
0.043762,8.08767,1,0.42,0.38,-36.4109
0.043763,8.18367,1,0.42,0.37,-36.3382
0.043764,8.27967,1,0.42,0.36,-36.2656
0.043765,8.37567,1,0.42,0.35,-36.1931
0.043766,8.47167,1,0.42,0.34,-36.1208
0.043767,8.56767,1,0.42,0.33,-36.0486
0.043768,8.66367,1,0.42,0.32,-35.9766
0.043769,8.75967,1,0.42,0.31,-35.9047
0.04377,8.85567,1,0.42,0.3,-35.833
0.043771,8.95167,1,0.42,0.29,-35.7614
0.043772,9.04767,1,0.42,0.28,-35.6899
0.043773,9.14367,1,0.42,0.27,-35.6186
0.043774,9.23967,1,0.42,0.26,-35.5474
0.043775,9.33567,1,0.42,0.25,-35.4764
0.043776,9.43167,1,0.42,0.24,-35.4055
0.043777,9.52767,1,0.42,0.23,-35.3348
0.043778,9.62367,1,0.42,0.22,-35.2642
0.043779,9.71967,1,0.42,0.21,-35.1937
0.04378,9.81567,1,0.42,0.2,-35.1234
0.043781,9.91167,1,0.42,0.19,-35.0532
0.043782,10.0077,1,0.42,0.18,-34.9832
0.043783,10.1037,1,0.42,0.17,-34.9133
0.043784,10.1997,1,0.42,0.16,-34.8436
0.043785,10.2957,1,0.42,0.15,-34.7739
0.043786,10.3917,1,0.42,0.14,-34.7045
0.043787,10.4877,1,0.42,0.13,-34.6351
0.043788,10.5837,1,0.42,0.12,-34.5659
0.043789,10.6797,1,0.42,0.11,-34.4969
0.04379,10.7757,1,0.42,0.1,-34.4279
0.043791,10.8717,1,0.42,0.09,-34.3591
0.043792,10.9677,1,0.42,0.08,-34.2905
0.043793,11.0637,1,0.42,0.07,-34.222
0.043794,11.1597,1,0.42,0.06,-34.1536
0.043795,11.2557,1,0.42,0.05,-34.0854
0.043796,11.3517,1,0.42,0.04,-34.0173
0.043797,11.4477,1,0.42,0.03,-33.9493
0.043798,11.5437,1,0.42,0.02,-33.8815
0.043799,11.6397,1,0.42,0.01,-33.8138
0.0438,11.7357,1,0.42,2.33008e-010,-33.7462
0.043801,11.8317,1,0.42,0.01,-33.6788
0.043802,11.9277,1,0.42,0.02,-33.6115
0.043803,12.0237,1,0.42,0.03,-33.5443
0.043804,12.1197,1,0.42,0.04,-33.4773
0.043805,12.2157,1,0.42,0.05,-33.4104
0.043806,12.3117,1,0.42,0.06,-33.3437
0.043807,12.4077,1,0.42,0.07,-33.2771
0.043808,12.5037,1,0.42,0.08,-33.2106
0.043809,12.5997,1,0.42,0.09,-33.1442
0.04381,12.6957,1,0.42,0.1,-33.078
0.043811,12.7917,1,0.42,0.11,-33.0119
0.043812,12.8877,1,0.42,0.12,-32.9459
0.043813,12.9837,1,0.42,0.13,-32.8801
0.043814,13.0797,1,0.42,0.14,-32.8144
0.043815,13.1757,1,0.42,0.15,-32.7489
0.043816,13.2717,1,0.42,0.16,-32.6834
0.043817,13.3677,1,0.42,0.17,-32.6181
0.043818,13.4637,1,0.42,0.18,-32.553
0.043819,13.5597,1,0.42,0.19,-32.4879
0.04382,13.6557,1,0.42,0.2,-32.423
0.043821,13.7517,1,0.42,0.21,-32.3582
0.043822,13.8477,1,0.42,0.22,-32.2936
0.043823,13.9437,1,0.42,0.23,-32.229
0.043824,14.0397,1,0.42,0.24,-32.1647
0.043825,14.1357,1,0.42,0.25,-32.1004
0.043826,14.2317,1,0.42,0.26,-32.0362
0.043827,14.3277,1,0.42,0.27,-31.9722
0.043828,14.4237,1,0.42,0.28,-31.9084
0.043829,14.5197,1,0.42,0.29,-31.8446
0.04383,14.6157,1,0.42,0.3,-31.781
0.043831,14.7117,1,0.42,0.31,-31.7175
0.043832,14.8077,1,0.42,0.32,-31.6541
0.043833,14.9037,1,0.42,0.33,-31.5909
0.043834,14.9997,1,0.42,0.34,-31.5277
0.043835,15.0957,1,0.42,0.35,-31.4648
0.043836,15.1917,1,0.42,0.36,-31.4019
0.043837,15.2876,1,0.42,0.37,-31.3391
0.043838,15.3836,1,0.42,0.38,-31.2765
0.043839,15.4796,1,0.42,0.39,-31.214
0.04384,15.5756,1,0.42,0.4,-31.1517
0.043841,15.6716,1,0.42,0.41,-31.0894
0.043842,15.7676,1,0.42,0.42,-31.0273
0.043843,15.7055,0,0.42,0.43,-31.1223
0.043844,15.6431,0,0.42,0.44,-31.2165
0.043845,15.5805,0,0.42,0.45,-31.3101
0.043846,15.5178,0,0.42,0.46,-31.4029
0.043847,15.4549,0,0.42,0.47,-31.4949
0.043848,15.3918,0,0.42,0.48,-31.586
0.043849,15.3286,0,0.42,0.49,-31.6764
0.04385,15.2651,0,0.42,0.5,-31.7659
0.043851,15.2015,0,0.42,0.51,-31.8546
0.043852,15.1377,0,0.42,0.52,-31.9425
0.043853,15.0737,0,0.42,0.53,-32.0296
0.043854,15.0096,0,0.42,0.54,-32.1159
0.043855,14.9453,0,0.42,0.55,-32.2013
0.043856,14.8808,0,0.42,0.56,-32.286
0.043857,14.8161,0,0.42,0.57,-32.3698
0.043858,14.7513,0,0.42,0.58,-32.4528
0.043859,14.6863,0,0.42,0.59,-32.535
0.04386,14.6212,0,0.42,0.6,-32.6164
0.043861,14.5559,0,0.42,0.61,-32.697
0.043862,14.4904,0,0.42,0.62,-32.7767
0.043863,14.4248,0,0.42,0.63,-32.8557
0.043864,14.359,0,0.42,0.64,-32.9338
0.043865,14.293,0,0.42,0.65,-33.0111
0.043866,14.2269,0,0.42,0.66,-33.0876
0.043867,14.1607,0,0.42,0.67,-33.1633
0.043868,14.0943,0,0.42,0.68,-33.2382
0.043869,14.0277,0,0.42,0.69,-33.3122
0.04387,13.961,0,0.42,0.7,-33.3855
0.043871,13.8942,0,0.42,0.71,-33.4579
0.043872,13.8272,0,0.42,0.72,-33.5295
0.043873,13.7601,0,0.42,0.73,-33.6003
0.043874,13.6928,0,0.42,0.74,-33.6703
0.043875,13.6254,0,0.42,0.75,-33.7395
0.043876,13.5578,0,0.42,0.76,-33.8079
0.043877,13.4901,0,0.42,0.77,-33.8754
0.043878,13.4223,0,0.42,0.78,-33.9422
0.043879,13.3544,0,0.42,0.79,-34.0081
0.04388,13.2863,0,0.42,0.8,-34.0732
0.043881,13.2181,0,0.42,0.81,-34.1375
0.043882,13.1497,0,0.42,0.82,-34.201
0.043883,13.0813,0,0.42,0.83,-34.2637
0.043884,13.0127,0,0.42,0.84,-34.3256
0.043885,12.944,0,0.42,0.85,-34.3867
0.043886,12.8751,0,0.42,0.86,-34.4469
0.043887,12.8062,0,0.42,0.87,-34.5064
0.043888,12.7371,0,0.42,0.88,-34.565
0.043889,12.6679,0,0.42,0.89,-34.6229
0.04389,12.5986,0,0.42,0.9,-34.6799
0.043891,12.5292,0,0.42,0.91,-34.7361
0.043892,12.4597,0,0.42,0.92,-34.7915
0.043893,12.39,0,0.42,0.93,-34.8462
0.043894,12.3203,0,0.42,0.94,-34.9
0.043895,12.2504,0,0.42,0.95,-34.953
0.043896,12.1805,0,0.42,0.96,-35.0052
0.043897,12.1104,0,0.42,0.97,-35.0566
0.043898,12.0403,0,0.42,0.98,-35.1071
0.043899,11.97,0,0.42,0.99,-35.1569
0.0439,11.8996,0,0.42,1,-35.2059
0.043901,11.8292,0,0.42,0.99,-35.2541
0.043902,11.7586,0,0.42,0.98,-35.3015
0.043903,11.688,0,0.42,0.97,-35.3481
0.043904,11.6172,0,0.42,0.96,-35.3938
0.043905,11.5464,0,0.42,0.95,-35.4388
0.043906,11.4755,0,0.42,0.94,-35.483
0.043907,11.4045,0,0.42,0.93,-35.5264
0.043908,11.3334,0,0.42,0.92,-35.569
0.043909,11.2622,0,0.42,0.91,-35.6108
0.04391,11.1909,0,0.42,0.9,-35.6518
0.043911,11.1196,0,0.42,0.89,-35.692
0.043912,11.0482,0,0.42,0.88,-35.7314
0.043913,10.9767,0,0.42,0.87,-35.7701
0.043914,10.9051,0,0.42,0.86,-35.8079
0.043915,10.8334,0,0.42,0.85,-35.8449
0.043916,10.7617,0,0.42,0.84,-35.8812
0.043917,10.6899,0,0.42,0.83,-35.9166
0.043918,10.618,0,0.42,0.82,-35.9513
0.043919,10.5461,0,0.42,0.81,-35.9852
0.04392,10.4741,0,0.42,0.8,-36.0183
0.043921,10.402,0,0.42,0.79,-36.0506
0.043922,10.3299,0,0.42,0.78,-36.0821
0.043923,10.2577,0,0.42,0.77,-36.1129
0.043924,10.1854,0,0.42,0.76,-36.1428
0.043925,10.1131,0,0.42,0.75,-36.172
0.043926,10.0408,0,0.42,0.74,-36.2004
0.043927,9.96832,0,0.42,0.73,-36.228
0.043928,9.89584,0,0.42,0.72,-36.2549
0.043929,9.8233,0,0.42,0.71,-36.2809
0.04393,9.75072,0,0.42,0.7,-36.3062
0.043931,9.67808,0,0.42,0.69,-36.3307
0.043932,9.60539,0,0.42,0.68,-36.3544
0.043933,9.53266,0,0.42,0.67,-36.3774
0.043934,9.45989,0,0.42,0.66,-36.3996
0.043935,9.38706,0,0.42,0.65,-36.421
0.043936,9.3142,0,0.42,0.64,-36.4416
0.043937,9.2413,0,0.42,0.63,-36.4615
0.043938,9.16836,0,0.42,0.62,-36.4806
0.043939,9.09538,0,0.42,0.61,-36.499
0.04394,9.02236,0,0.42,0.6,-36.5165
0.043941,8.94931,0,0.42,0.59,-36.5333
0.043942,8.87623,0,0.42,0.58,-36.5494
0.043943,8.80311,0,0.42,0.57,-36.5647
0.043944,8.72997,0,0.42,0.56,-36.5792
0.043945,8.6568,0,0.42,0.55,-36.593
0.043946,8.5836,0,0.42,0.54,-36.606
0.043947,8.51037,0,0.42,0.53,-36.6182
0.043948,8.43713,0,0.42,0.52,-36.6297
0.043949,8.36385,0,0.42,0.51,-36.6404
0.04395,8.29056,0,0.42,0.5,-36.6504
0.043951,8.21725,0,0.42,0.49,-36.6596
0.043952,8.14393,0,0.42,0.48,-36.6681
0.043953,8.07058,0,0.42,0.47,-36.6758
0.043954,7.99722,0,0.42,0.46,-36.6828
0.043955,7.92385,0,0.42,0.45,-36.6891
0.043956,7.85047,0,0.42,0.44,-36.6945
0.043957,7.77707,0,0.42,0.43,-36.6993
0.043958,7.70367,0,0.42,0.42,-36.7033
0.043959,7.79967,1,0.42,0.41,-36.63
0.04396,7.89567,1,0.42,0.4,-36.5568
0.043961,7.99167,1,0.42,0.39,-36.4838
0.043962,8.08767,1,0.42,0.38,-36.4109
0.043963,8.18367,1,0.42,0.37,-36.3382
0.043964,8.27967,1,0.42,0.36,-36.2656
0.043965,8.37567,1,0.42,0.35,-36.1931
0.043966,8.47167,1,0.42,0.34,-36.1208
0.043967,8.56767,1,0.42,0.33,-36.0486
0.043968,8.66367,1,0.42,0.32,-35.9766
0.043969,8.75967,1,0.42,0.31,-35.9047
0.04397,8.85567,1,0.42,0.3,-35.833
0.043971,8.95167,1,0.42,0.29,-35.7614
0.043972,9.04767,1,0.42,0.28,-35.6899
0.043973,9.14367,1,0.42,0.27,-35.6186
0.043974,9.23967,1,0.42,0.26,-35.5474
0.043975,9.33567,1,0.42,0.25,-35.4764
0.043976,9.43167,1,0.42,0.24,-35.4055
0.043977,9.52767,1,0.42,0.23,-35.3348
0.043978,9.62367,1,0.42,0.22,-35.2642
0.043979,9.71967,1,0.42,0.21,-35.1937
0.04398,9.81567,1,0.42,0.2,-35.1234
0.043981,9.91167,1,0.42,0.19,-35.0532
0.043982,10.0077,1,0.42,0.18,-34.9832
0.043983,10.1037,1,0.42,0.17,-34.9133
0.043984,10.1997,1,0.42,0.16,-34.8436
0.043985,10.2957,1,0.42,0.15,-34.7739
0.043986,10.3917,1,0.42,0.14,-34.7045
0.043987,10.4877,1,0.42,0.13,-34.6351
0.043988,10.5837,1,0.42,0.12,-34.5659
0.043989,10.6797,1,0.42,0.11,-34.4969
0.04399,10.7757,1,0.42,0.1,-34.4279
0.043991,10.8717,1,0.42,0.09,-34.3591
0.043992,10.9677,1,0.42,0.08,-34.2905
0.043993,11.0637,1,0.42,0.07,-34.222
0.043994,11.1597,1,0.42,0.06,-34.1536
0.043995,11.2557,1,0.42,0.05,-34.0854
0.043996,11.3517,1,0.42,0.04,-34.0173
0.043997,11.4477,1,0.42,0.03,-33.9493
0.043998,11.5437,1,0.42,0.02,-33.8815
0.043999,11.6397,1,0.42,0.01,-33.8138
0.044,11.7357,1,0.42,2.3502e-010,-33.7462
0.044001,11.8317,1,0.42,0.01,-33.6788
0.044002,11.9277,1,0.42,0.02,-33.6115
0.044003,12.0237,1,0.42,0.03,-33.5443
0.044004,12.1197,1,0.42,0.04,-33.4773
0.044005,12.2157,1,0.42,0.05,-33.4104
0.044006,12.3117,1,0.42,0.06,-33.3437
0.044007,12.4077,1,0.42,0.07,-33.2771
0.044008,12.5037,1,0.42,0.08,-33.2106
0.044009,12.5997,1,0.42,0.09,-33.1442
0.04401,12.6957,1,0.42,0.1,-33.078
0.044011,12.7917,1,0.42,0.11,-33.0119
0.044012,12.8877,1,0.42,0.12,-32.9459
0.044013,12.9837,1,0.42,0.13,-32.8801
0.044014,13.0797,1,0.42,0.14,-32.8144
0.044015,13.1757,1,0.42,0.15,-32.7489
0.044016,13.2717,1,0.42,0.16,-32.6834
0.044017,13.3677,1,0.42,0.17,-32.6181
0.044018,13.4637,1,0.42,0.18,-32.553
0.044019,13.5597,1,0.42,0.19,-32.4879
0.04402,13.6557,1,0.42,0.2,-32.423
0.044021,13.7517,1,0.42,0.21,-32.3582
0.044022,13.8477,1,0.42,0.22,-32.2936
0.044023,13.9437,1,0.42,0.23,-32.229
0.044024,14.0397,1,0.42,0.24,-32.1647
0.044025,14.1357,1,0.42,0.25,-32.1004
0.044026,14.2317,1,0.42,0.26,-32.0363
0.044027,14.3277,1,0.42,0.27,-31.9722
0.044028,14.4237,1,0.42,0.28,-31.9084
0.044029,14.5197,1,0.42,0.29,-31.8446
0.04403,14.6157,1,0.42,0.3,-31.781
0.044031,14.7117,1,0.42,0.31,-31.7175
0.044032,14.8077,1,0.42,0.32,-31.6541
0.044033,14.9037,1,0.42,0.33,-31.5909
0.044034,14.9997,1,0.42,0.34,-31.5277
0.044035,15.0957,1,0.42,0.35,-31.4648
0.044036,15.1917,1,0.42,0.36,-31.4019
0.044037,15.2877,1,0.42,0.37,-31.3391
0.044038,15.3836,1,0.42,0.38,-31.2765
0.044039,15.4796,1,0.42,0.39,-31.214
0.04404,15.5756,1,0.42,0.4,-31.1517
0.044041,15.6716,1,0.42,0.41,-31.0894
0.044042,15.7676,1,0.42,0.42,-31.0273
0.044043,15.7055,0,0.42,0.43,-31.1223
0.044044,15.6431,0,0.42,0.44,-31.2165
0.044045,15.5805,0,0.42,0.45,-31.3101
0.044046,15.5178,0,0.42,0.46,-31.4029
0.044047,15.4549,0,0.42,0.47,-31.4949
0.044048,15.3918,0,0.42,0.48,-31.586
0.044049,15.3286,0,0.42,0.49,-31.6764
0.04405,15.2651,0,0.42,0.5,-31.7659
0.044051,15.2015,0,0.42,0.51,-31.8546
0.044052,15.1377,0,0.42,0.52,-31.9425
0.044053,15.0737,0,0.42,0.53,-32.0296
0.044054,15.0096,0,0.42,0.54,-32.1159
0.044055,14.9453,0,0.42,0.55,-32.2013
0.044056,14.8808,0,0.42,0.56,-32.286
0.044057,14.8161,0,0.42,0.57,-32.3698
0.044058,14.7513,0,0.42,0.58,-32.4528
0.044059,14.6863,0,0.42,0.59,-32.535
0.04406,14.6212,0,0.42,0.6,-32.6164
0.044061,14.5559,0,0.42,0.61,-32.697
0.044062,14.4904,0,0.42,0.62,-32.7767
0.044063,14.4248,0,0.42,0.63,-32.8557
0.044064,14.359,0,0.42,0.64,-32.9338
0.044065,14.293,0,0.42,0.65,-33.0111
0.044066,14.2269,0,0.42,0.66,-33.0876
0.044067,14.1607,0,0.42,0.67,-33.1633
0.044068,14.0943,0,0.42,0.68,-33.2382
0.044069,14.0277,0,0.42,0.69,-33.3122
0.04407,13.961,0,0.42,0.7,-33.3855
0.044071,13.8942,0,0.42,0.71,-33.4579
0.044072,13.8272,0,0.42,0.72,-33.5295
0.044073,13.7601,0,0.42,0.73,-33.6003
0.044074,13.6928,0,0.42,0.74,-33.6703
0.044075,13.6254,0,0.42,0.75,-33.7395
0.044076,13.5578,0,0.42,0.76,-33.8079
0.044077,13.4901,0,0.42,0.77,-33.8754
0.044078,13.4223,0,0.42,0.78,-33.9422
0.044079,13.3544,0,0.42,0.79,-34.0081
0.04408,13.2863,0,0.42,0.8,-34.0732
0.044081,13.2181,0,0.42,0.81,-34.1375
0.044082,13.1497,0,0.42,0.82,-34.201
0.044083,13.0813,0,0.42,0.83,-34.2637
0.044084,13.0127,0,0.42,0.84,-34.3256
0.044085,12.944,0,0.42,0.85,-34.3867
0.044086,12.8751,0,0.42,0.86,-34.4469
0.044087,12.8062,0,0.42,0.87,-34.5064
0.044088,12.7371,0,0.42,0.88,-34.565
0.044089,12.6679,0,0.42,0.89,-34.6229
0.04409,12.5986,0,0.42,0.9,-34.6799
0.044091,12.5292,0,0.42,0.91,-34.7361
0.044092,12.4597,0,0.42,0.92,-34.7915
0.044093,12.39,0,0.42,0.93,-34.8462
0.044094,12.3203,0,0.42,0.94,-34.9
0.044095,12.2504,0,0.42,0.95,-34.953
0.044096,12.1805,0,0.42,0.96,-35.0052
0.044097,12.1104,0,0.42,0.97,-35.0566
0.044098,12.0403,0,0.42,0.98,-35.1071
0.044099,11.97,0,0.42,0.99,-35.1569
0.0441,11.8996,0,0.42,1,-35.2059
0.044101,11.8292,0,0.42,0.99,-35.2541
0.044102,11.7586,0,0.42,0.98,-35.3015
0.044103,11.688,0,0.42,0.97,-35.3481
0.044104,11.6172,0,0.42,0.96,-35.3939
0.044105,11.5464,0,0.42,0.95,-35.4388
0.044106,11.4755,0,0.42,0.94,-35.483
0.044107,11.4045,0,0.42,0.93,-35.5264
0.044108,11.3334,0,0.42,0.92,-35.569
0.044109,11.2622,0,0.42,0.91,-35.6108
0.04411,11.1909,0,0.42,0.9,-35.6518
0.044111,11.1196,0,0.42,0.89,-35.692
0.044112,11.0482,0,0.42,0.88,-35.7314
0.044113,10.9767,0,0.42,0.87,-35.7701
0.044114,10.9051,0,0.42,0.86,-35.8079
0.044115,10.8334,0,0.42,0.85,-35.8449
0.044116,10.7617,0,0.42,0.84,-35.8812
0.044117,10.6899,0,0.42,0.83,-35.9166
0.044118,10.618,0,0.42,0.82,-35.9513
0.044119,10.5461,0,0.42,0.81,-35.9852
0.04412,10.4741,0,0.42,0.8,-36.0183
0.044121,10.402,0,0.42,0.79,-36.0506
0.044122,10.3299,0,0.42,0.78,-36.0821
0.044123,10.2577,0,0.42,0.77,-36.1129
0.044124,10.1854,0,0.42,0.76,-36.1428
0.044125,10.1131,0,0.42,0.75,-36.172
0.044126,10.0408,0,0.42,0.74,-36.2004
0.044127,9.96832,0,0.42,0.73,-36.228
0.044128,9.89584,0,0.42,0.72,-36.2549
0.044129,9.8233,0,0.42,0.71,-36.2809
0.04413,9.75072,0,0.42,0.7,-36.3062
0.044131,9.67808,0,0.42,0.69,-36.3307
0.044132,9.60539,0,0.42,0.68,-36.3544
0.044133,9.53266,0,0.42,0.67,-36.3774
0.044134,9.45988,0,0.42,0.66,-36.3996
0.044135,9.38706,0,0.42,0.65,-36.421
0.044136,9.3142,0,0.42,0.64,-36.4416
0.044137,9.2413,0,0.42,0.63,-36.4615
0.044138,9.16836,0,0.42,0.62,-36.4806
0.044139,9.09538,0,0.42,0.61,-36.499
0.04414,9.02236,0,0.42,0.6,-36.5165
0.044141,8.94931,0,0.42,0.59,-36.5333
0.044142,8.87623,0,0.42,0.58,-36.5494
0.044143,8.80311,0,0.42,0.57,-36.5647
0.044144,8.72997,0,0.42,0.56,-36.5792
0.044145,8.6568,0,0.42,0.55,-36.593
0.044146,8.5836,0,0.42,0.54,-36.606
0.044147,8.51037,0,0.42,0.53,-36.6182
0.044148,8.43713,0,0.42,0.52,-36.6297
0.044149,8.36385,0,0.42,0.51,-36.6404
0.04415,8.29056,0,0.42,0.5,-36.6504
0.044151,8.21725,0,0.42,0.49,-36.6596
0.044152,8.14393,0,0.42,0.48,-36.6681
0.044153,8.07058,0,0.42,0.47,-36.6758
0.044154,7.99722,0,0.42,0.46,-36.6828
0.044155,7.92385,0,0.42,0.45,-36.6891
0.044156,7.85047,0,0.42,0.44,-36.6945
0.044157,7.77707,0,0.42,0.43,-36.6993
0.044158,7.70367,0,0.42,0.42,-36.7033
0.044159,7.79967,1,0.42,0.41,-36.63
0.04416,7.89567,1,0.42,0.4,-36.5568
0.044161,7.99167,1,0.42,0.39,-36.4838
0.044162,8.08767,1,0.42,0.38,-36.4109
0.044163,8.18367,1,0.42,0.37,-36.3382
0.044164,8.27967,1,0.42,0.36,-36.2656
0.044165,8.37567,1,0.42,0.35,-36.1931
0.044166,8.47167,1,0.42,0.34,-36.1208
0.044167,8.56767,1,0.42,0.33,-36.0486
0.044168,8.66367,1,0.42,0.32,-35.9766
0.044169,8.75967,1,0.42,0.31,-35.9047
0.04417,8.85567,1,0.42,0.3,-35.833
0.044171,8.95167,1,0.42,0.29,-35.7614
0.044172,9.04767,1,0.42,0.28,-35.6899
0.044173,9.14367,1,0.42,0.27,-35.6186
0.044174,9.23967,1,0.42,0.26,-35.5474
0.044175,9.33567,1,0.42,0.25,-35.4764
0.044176,9.43167,1,0.42,0.24,-35.4055
0.044177,9.52767,1,0.42,0.23,-35.3348
0.044178,9.62367,1,0.42,0.22,-35.2642
0.044179,9.71967,1,0.42,0.21,-35.1937
0.04418,9.81567,1,0.42,0.2,-35.1234
0.044181,9.91167,1,0.42,0.19,-35.0532
0.044182,10.0077,1,0.42,0.18,-34.9832
0.044183,10.1037,1,0.42,0.17,-34.9133
0.044184,10.1997,1,0.42,0.16,-34.8436
0.044185,10.2957,1,0.42,0.15,-34.7739
0.044186,10.3917,1,0.42,0.14,-34.7045
0.044187,10.4877,1,0.42,0.13,-34.6351
0.044188,10.5837,1,0.42,0.12,-34.5659
0.044189,10.6797,1,0.42,0.11,-34.4969
0.04419,10.7757,1,0.42,0.1,-34.4279
0.044191,10.8717,1,0.42,0.09,-34.3591
0.044192,10.9677,1,0.42,0.08,-34.2905
0.044193,11.0637,1,0.42,0.07,-34.222
0.044194,11.1597,1,0.42,0.06,-34.1536
0.044195,11.2557,1,0.42,0.05,-34.0854
0.044196,11.3517,1,0.42,0.04,-34.0173
0.044197,11.4477,1,0.42,0.03,-33.9493
0.044198,11.5437,1,0.42,0.02,-33.8815
0.044199,11.6397,1,0.42,0.01,-33.8138
0.0442,11.7357,1,0.42,2.37033e-010,-33.7462
0.044201,11.8317,1,0.42,0.01,-33.6788
0.044202,11.9277,1,0.42,0.02,-33.6115
0.044203,12.0237,1,0.42,0.03,-33.5443
0.044204,12.1197,1,0.42,0.04,-33.4773
0.044205,12.2157,1,0.42,0.05,-33.4104
0.044206,12.3117,1,0.42,0.06,-33.3437
0.044207,12.4077,1,0.42,0.07,-33.2771
0.044208,12.5037,1,0.42,0.08,-33.2106
0.044209,12.5997,1,0.42,0.09,-33.1442
0.04421,12.6957,1,0.42,0.1,-33.078
0.044211,12.7917,1,0.42,0.11,-33.0119
0.044212,12.8877,1,0.42,0.12,-32.9459
0.044213,12.9837,1,0.42,0.13,-32.8801
0.044214,13.0797,1,0.42,0.14,-32.8144
0.044215,13.1757,1,0.42,0.15,-32.7489
0.044216,13.2717,1,0.42,0.16,-32.6834
0.044217,13.3677,1,0.42,0.17,-32.6181
0.044218,13.4637,1,0.42,0.18,-32.553
0.044219,13.5597,1,0.42,0.19,-32.4879
0.04422,13.6557,1,0.42,0.2,-32.423
0.044221,13.7517,1,0.42,0.21,-32.3582
0.044222,13.8477,1,0.42,0.22,-32.2936
0.044223,13.9437,1,0.42,0.23,-32.229
0.044224,14.0397,1,0.42,0.24,-32.1647
0.044225,14.1357,1,0.42,0.25,-32.1004
0.044226,14.2317,1,0.42,0.26,-32.0363
0.044227,14.3277,1,0.42,0.27,-31.9722
0.044228,14.4237,1,0.42,0.28,-31.9084
0.044229,14.5197,1,0.42,0.29,-31.8446
0.04423,14.6157,1,0.42,0.3,-31.781
0.044231,14.7117,1,0.42,0.31,-31.7175
0.044232,14.8077,1,0.42,0.32,-31.6541
0.044233,14.9037,1,0.42,0.33,-31.5909
0.044234,14.9997,1,0.42,0.34,-31.5278
0.044235,15.0957,1,0.42,0.35,-31.4648
0.044236,15.1917,1,0.42,0.36,-31.4019
0.044237,15.2877,1,0.42,0.37,-31.3391
0.044238,15.3836,1,0.42,0.38,-31.2765
0.044239,15.4796,1,0.42,0.39,-31.214
0.04424,15.5756,1,0.42,0.4,-31.1517
0.044241,15.6716,1,0.42,0.41,-31.0894
0.044242,15.7676,1,0.42,0.42,-31.0273
0.044243,15.7055,0,0.42,0.43,-31.1223
0.044244,15.6431,0,0.42,0.44,-31.2165
0.044245,15.5805,0,0.42,0.45,-31.3101
0.044246,15.5178,0,0.42,0.46,-31.4029
0.044247,15.4549,0,0.42,0.47,-31.4949
0.044248,15.3918,0,0.42,0.48,-31.586
0.044249,15.3286,0,0.42,0.49,-31.6764
0.04425,15.2651,0,0.42,0.5,-31.7659
0.044251,15.2015,0,0.42,0.51,-31.8546
0.044252,15.1377,0,0.42,0.52,-31.9425
0.044253,15.0737,0,0.42,0.53,-32.0296
0.044254,15.0096,0,0.42,0.54,-32.1159
0.044255,14.9453,0,0.42,0.55,-32.2013
0.044256,14.8808,0,0.42,0.56,-32.286
