Time,iL,v,V1,V2
0.012171,7.65872,-32.882,0,1
0.012172,7.75472,-32.8163,0,1
0.012173,7.85072,-32.7508,0,1
0.012174,7.94672,-32.6853,0,1
0.012175,8.04272,-32.62,0,1
0.012176,8.13872,-32.5549,0,1
0.012177,8.23472,-32.4898,0,1
0.012178,8.33072,-32.4249,0,1
0.012179,8.42672,-32.3601,0,1
0.01218,8.52272,-32.2955,0,1
0.012181,8.61872,-32.2309,0,1
0.012182,8.71472,-32.1665,0,1
0.012183,8.81072,-32.1023,0,1
0.012184,8.90672,-32.0381,0,1
0.012185,9.00272,-31.9741,0,1
0.012186,9.09872,-31.9102,0,1
0.012187,9.19472,-31.8465,0,1
0.012188,9.29072,-31.7828,0,1
0.012189,9.38672,-31.7193,0,1
0.01219,9.48272,-31.656,0,1
0.012191,9.57872,-31.5927,0,1
0.012192,9.67472,-31.5296,0,1
0.012193,9.77072,-31.4666,0,1
0.012194,9.86672,-31.4037,0,1
0.012195,9.96272,-31.341,0,1
0.012196,10.0587,-31.2784,0,1
0.012197,10.1547,-31.2159,0,1
0.012198,10.2507,-31.1535,0,1
0.012199,10.3467,-31.0913,0,1
0.0122,10.4427,-31.0291,0,1
0.012201,10.5387,-30.9671,0,1
0.012202,10.6347,-30.9053,0,1
0.012203,10.7307,-30.8435,0,1
0.012204,10.8267,-30.7819,0,1
0.012205,10.9227,-30.7204,0,1
0.012206,11.0187,-30.659,0,1
0.012207,11.1147,-30.5978,0,1
0.012208,11.2107,-30.5366,0,1
0.012209,11.3067,-30.4756,0,1
0.01221,11.4027,-30.4147,0,1
0.012211,11.4987,-30.3539,0,1
0.012212,11.5947,-30.2933,0,1
0.012213,11.6907,-30.2328,0,1
0.012214,11.7867,-30.1724,0,1
0.012215,11.8827,-30.1121,0,1
0.012216,11.9787,-30.0519,0,1
0.012217,12.0747,-29.9919,0,1
0.012218,12.1707,-29.932,0,1
0.012219,12.2667,-29.8721,0,1
0.01222,12.3627,-29.8125,0,1
0.012221,12.4587,-29.7529,0,1
0.012222,12.5547,-29.6935,0,1
0.012223,12.6507,-29.6341,0,1
0.012224,12.7467,-29.5749,0,1
0.012225,12.8427,-29.5158,0,1
0.012226,12.9387,-29.4569,0,1
0.012227,13.0347,-29.398,0,1
0.012228,13.1307,-29.3393,0,1
0.012229,13.2267,-29.2806,0,1
0.01223,13.3227,-29.2221,0,1
0.012231,13.4187,-29.1638,0,1
0.012232,13.5147,-29.1055,0,1
0.012233,13.6107,-29.0473,0,1
0.012234,13.7067,-28.9893,0,1
0.012235,13.8027,-28.9314,0,1
0.012236,13.8987,-28.8736,0,1
0.012237,13.9947,-28.8159,0,1
0.012238,14.0907,-28.7583,0,1
0.012239,14.1867,-28.7008,0,1
0.01224,14.2827,-28.6435,0,1
0.012241,14.2253,-28.7285,1,0
0.012242,14.1677,-28.8127,1,0
0.012243,14.11,-28.8964,1,0
0.012244,14.0521,-28.9793,1,0
0.012245,13.9941,-29.0615,1,0
0.012246,13.9359,-29.143,1,0
0.012247,13.8775,-29.2237,1,0
0.012248,13.819,-29.3036,1,0
0.012249,13.7603,-29.3828,1,0
0.01225,13.7015,-29.4613,1,0
0.012251,13.6425,-29.539,1,0
0.012252,13.5833,-29.616,1,0
0.012253,13.524,-29.6922,1,0
0.012254,13.4645,-29.7677,1,0
0.012255,13.4049,-29.8424,1,0
0.012256,13.3452,-29.9164,1,0
0.012257,13.2853,-29.9897,1,0
0.012258,13.2252,-30.0622,1,0
0.012259,13.165,-30.1339,1,0
0.01226,13.1047,-30.2049,1,0
0.012261,13.0442,-30.2752,1,0
0.012262,12.9836,-30.3447,1,0
0.012263,12.9228,-30.4135,1,0
0.012264,12.8619,-30.4815,1,0
0.012265,12.8009,-30.5488,1,0
0.012266,12.7397,-30.6154,1,0
0.012267,12.6784,-30.6811,1,0
0.012268,12.617,-30.7462,1,0
0.012269,12.5554,-30.8105,1,0
0.01227,12.4937,-30.8741,1,0
0.012271,12.4319,-30.9369,1,0
0.012272,12.37,-30.999,1,0
0.012273,12.3079,-31.0603,1,0
0.012274,12.2458,-31.1209,1,0
0.012275,12.1835,-31.1807,1,0
0.012276,12.121,-31.2398,1,0
0.012277,12.0585,-31.2982,1,0
0.012278,11.9958,-31.3558,1,0
0.012279,11.9331,-31.4127,1,0
0.01228,11.8702,-31.4688,1,0
0.012281,11.8072,-31.5242,1,0
0.012282,11.7441,-31.5789,1,0
0.012283,11.6809,-31.6328,1,0
0.012284,11.6176,-31.6859,1,0
0.012285,11.5541,-31.7384,1,0
0.012286,11.4906,-31.7901,1,0
0.012287,11.427,-31.841,1,0
0.012288,11.3632,-31.8912,1,0
0.012289,11.2994,-31.9407,1,0
0.01229,11.2355,-31.9895,1,0
0.012291,11.1715,-32.0375,1,0
0.012292,11.1073,-32.0848,1,0
0.012293,11.0431,-32.1313,1,0
0.012294,10.9788,-32.1771,1,0
0.012295,10.9144,-32.2222,1,0
0.012296,10.8499,-32.2665,1,0
0.012297,10.7853,-32.3101,1,0
0.012298,10.7207,-32.353,1,0
0.012299,10.6559,-32.3951,1,0
0.0123,10.5911,-32.4365,1,0
0.012301,10.5262,-32.4772,1,0
0.012302,10.4612,-32.5171,1,0
0.012303,10.3961,-32.5563,1,0
0.012304,10.331,-32.5948,1,0
0.012305,10.2657,-32.6326,1,0
0.012306,10.2004,-32.6696,1,0
0.012307,10.1351,-32.7059,1,0
0.012308,10.0696,-32.7415,1,0
0.012309,10.0041,-32.7763,1,0
0.01231,9.93851,-32.8104,1,0
0.012311,9.87286,-32.8438,1,0
0.012312,9.80714,-32.8765,1,0
0.012313,9.74135,-32.9085,1,0
0.012314,9.6755,-32.9397,1,0
0.012315,9.60959,-32.9702,1,0
0.012316,9.54362,-33,1,0
0.012317,9.47759,-33.0291,1,0
0.012318,9.41151,-33.0575,1,0
0.012319,9.34536,-33.0851,1,0
0.01232,9.27917,-33.112,1,0
0.012321,9.21292,-33.1382,1,0
0.012322,9.14661,-33.1637,1,0
0.012323,9.08026,-33.1885,1,0
0.012324,9.01386,-33.2126,1,0
0.012325,8.94741,-33.236,1,0
0.012326,8.88092,-33.2586,1,0
0.012327,8.81438,-33.2805,1,0
0.012328,8.74779,-33.3018,1,0
0.012329,8.68117,-33.3223,1,0
0.01233,8.61451,-33.3421,1,0
0.012331,8.5478,-33.3612,1,0
0.012332,8.48106,-33.3796,1,0
0.012333,8.41428,-33.3973,1,0
0.012334,8.34747,-33.4143,1,0
0.012335,8.28063,-33.4306,1,0
0.012336,8.21375,-33.4462,1,0
0.012337,8.14684,-33.4611,1,0
0.012338,8.07991,-33.4753,1,0
0.012339,8.01294,-33.4888,1,0
0.01234,7.94595,-33.5016,1,0
0.012341,7.87894,-33.5137,1,0
0.012342,7.8119,-33.5251,1,0
0.012343,7.74484,-33.5358,1,0
0.012344,7.67775,-33.5459,1,0
0.012345,7.61065,-33.5552,1,0
0.012346,7.54353,-33.5639,1,0
0.012347,7.4764,-33.5718,1,0
0.012348,7.40925,-33.5791,1,0
0.012349,7.34208,-33.5857,1,0
0.01235,7.2749,-33.5916,1,0
0.012351,7.20772,-33.5968,1,0
0.012352,7.14052,-33.6014,1,0
0.012353,7.07331,-33.6052,1,0
0.012354,7.0061,-33.6084,1,0
0.012355,6.93888,-33.6109,1,0
0.012356,6.87165,-33.6128,1,0
0.012357,6.80443,-33.6139,1,0
0.012358,6.7372,-33.6144,1,0
0.012359,6.66997,-33.6142,1,0
0.01236,6.60274,-33.6133,1,0
0.012361,6.69874,-33.5462,0,1
0.012362,6.79474,-33.4792,0,1
0.012363,6.89074,-33.4123,0,1
0.012364,6.98674,-33.3456,0,1
0.012365,7.08274,-33.2789,0,1
0.012366,7.17874,-33.2124,0,1
0.012367,7.27474,-33.1461,0,1
0.012368,7.37074,-33.0799,0,1
0.012369,7.46674,-33.0138,0,1
0.01237,7.56274,-32.9478,0,1
0.012371,7.65874,-32.882,0,1
0.012372,7.75474,-32.8163,0,1
0.012373,7.85074,-32.7507,0,1
0.012374,7.94674,-32.6853,0,1
0.012375,8.04274,-32.62,0,1
0.012376,8.13874,-32.5548,0,1
0.012377,8.23474,-32.4898,0,1
0.012378,8.33074,-32.4248,0,1
0.012379,8.42674,-32.3601,0,1
0.01238,8.52274,-32.2954,0,1
0.012381,8.61874,-32.2309,0,1
0.012382,8.71474,-32.1665,0,1
0.012383,8.81074,-32.1022,0,1
0.012384,8.90674,-32.0381,0,1
0.012385,9.00274,-31.9741,0,1
0.012386,9.09874,-31.9102,0,1
0.012387,9.19474,-31.8464,0,1
0.012388,9.29074,-31.7828,0,1
0.012389,9.38674,-31.7193,0,1
0.01239,9.48274,-31.6559,0,1
0.012391,9.57874,-31.5927,0,1
0.012392,9.67474,-31.5295,0,1
0.012393,9.77074,-31.4665,0,1
0.012394,9.86673,-31.4037,0,1
0.012395,9.96273,-31.3409,0,1
0.012396,10.0587,-31.2783,0,1
0.012397,10.1547,-31.2158,0,1
0.012398,10.2507,-31.1534,0,1
0.012399,10.3467,-31.0912,0,1
0.0124,10.4427,-31.0291,0,1
0.012401,10.5387,-30.9671,0,1
0.012402,10.6347,-30.9052,0,1
0.012403,10.7307,-30.8435,0,1
0.012404,10.8267,-30.7818,0,1
0.012405,10.9227,-30.7203,0,1
0.012406,11.0187,-30.659,0,1
0.012407,11.1147,-30.5977,0,1
0.012408,11.2107,-30.5366,0,1
0.012409,11.3067,-30.4756,0,1
0.01241,11.4027,-30.4147,0,1
0.012411,11.4987,-30.3539,0,1
0.012412,11.5947,-30.2932,0,1
0.012413,11.6907,-30.2327,0,1
0.012414,11.7867,-30.1723,0,1
0.012415,11.8827,-30.112,0,1
0.012416,11.9787,-30.0519,0,1
0.012417,12.0747,-29.9918,0,1
0.012418,12.1707,-29.9319,0,1
0.012419,12.2667,-29.8721,0,1
0.01242,12.3627,-29.8124,0,1
0.012421,12.4587,-29.7528,0,1
0.012422,12.5547,-29.6934,0,1
0.012423,12.6507,-29.6341,0,1
0.012424,12.7467,-29.5749,0,1
0.012425,12.8427,-29.5158,0,1
0.012426,12.9387,-29.4568,0,1
0.012427,13.0347,-29.3979,0,1
0.012428,13.1307,-29.3392,0,1
0.012429,13.2267,-29.2806,0,1
0.01243,13.3227,-29.2221,0,1
0.012431,13.4187,-29.1637,0,1
0.012432,13.5147,-29.1054,0,1
0.012433,13.6107,-29.0473,0,1
0.012434,13.7067,-28.9892,0,1
0.012435,13.8027,-28.9313,0,1
0.012436,13.8987,-28.8735,0,1
0.012437,13.9947,-28.8158,0,1
0.012438,14.0907,-28.7583,0,1
0.012439,14.1867,-28.7008,0,1
0.01244,14.2827,-28.6434,0,1
0.012441,14.2253,-28.7284,1,0
0.012442,14.1677,-28.8127,1,0
0.012443,14.11,-28.8963,1,0
0.012444,14.0521,-28.9793,1,0
0.012445,13.9941,-29.0615,1,0
0.012446,13.9359,-29.1429,1,0
0.012447,13.8775,-29.2236,1,0
0.012448,13.819,-29.3036,1,0
0.012449,13.7603,-29.3828,1,0
0.01245,13.7015,-29.4613,1,0
0.012451,13.6425,-29.539,1,0
0.012452,13.5833,-29.6159,1,0
0.012453,13.524,-29.6922,1,0
0.012454,13.4645,-29.7677,1,0
0.012455,13.4049,-29.8424,1,0
0.012456,13.3452,-29.9164,1,0
0.012457,13.2853,-29.9896,1,0
0.012458,13.2252,-30.0621,1,0
0.012459,13.165,-30.1339,1,0
0.01246,13.1047,-30.2049,1,0
0.012461,13.0442,-30.2752,1,0
0.012462,12.9836,-30.3447,1,0
0.012463,12.9228,-30.4135,1,0
0.012464,12.8619,-30.4815,1,0
0.012465,12.8009,-30.5488,1,0
0.012466,12.7397,-30.6153,1,0
0.012467,12.6784,-30.6811,1,0
0.012468,12.617,-30.7461,1,0
0.012469,12.5555,-30.8105,1,0
0.01247,12.4938,-30.874,1,0
0.012471,12.432,-30.9368,1,0
0.012472,12.37,-30.9989,1,0
0.012473,12.308,-31.0602,1,0
0.012474,12.2458,-31.1208,1,0
0.012475,12.1835,-31.1807,1,0
0.012476,12.1211,-31.2398,1,0
0.012477,12.0585,-31.2981,1,0
0.012478,11.9959,-31.3558,1,0
0.012479,11.9331,-31.4126,1,0
0.01248,11.8702,-31.4688,1,0
0.012481,11.8072,-31.5242,1,0
0.012482,11.7441,-31.5788,1,0
0.012483,11.6809,-31.6327,1,0
0.012484,11.6176,-31.6859,1,0
0.012485,11.5542,-31.7383,1,0
0.012486,11.4906,-31.79,1,0
0.012487,11.427,-31.841,1,0
0.012488,11.3633,-31.8912,1,0
0.012489,11.2994,-31.9407,1,0
0.01249,11.2355,-31.9894,1,0
0.012491,11.1715,-32.0374,1,0
0.012492,11.1074,-32.0847,1,0
0.012493,11.0431,-32.1312,1,0
0.012494,10.9788,-32.177,1,0
0.012495,10.9144,-32.2221,1,0
0.012496,10.8499,-32.2665,1,0
0.012497,10.7854,-32.3101,1,0
0.012498,10.7207,-32.3529,1,0
0.012499,10.656,-32.3951,1,0
0.0125,10.5911,-32.4365,1,0
0.012501,10.5262,-32.4771,1,0
0.012502,10.4612,-32.5171,1,0
0.012503,10.3961,-32.5563,1,0
0.012504,10.331,-32.5948,1,0
0.012505,10.2658,-32.6325,1,0
0.012506,10.2005,-32.6696,1,0
0.012507,10.1351,-32.7059,1,0
0.012508,10.0696,-32.7414,1,0
0.012509,10.0041,-32.7763,1,0
0.01251,9.93853,-32.8104,1,0
0.012511,9.87288,-32.8438,1,0
0.012512,9.80716,-32.8765,1,0
0.012513,9.74137,-32.9085,1,0
0.012514,9.67552,-32.9397,1,0
0.012515,9.60961,-32.9702,1,0
0.012516,9.54364,-33,1,0
0.012517,9.47761,-33.0291,1,0
0.012518,9.41153,-33.0574,1,0
0.012519,9.34539,-33.0851,1,0
0.01252,9.27919,-33.112,1,0
0.012521,9.21294,-33.1382,1,0
0.012522,9.14664,-33.1637,1,0
0.012523,9.08028,-33.1885,1,0
0.012524,9.01388,-33.2126,1,0
0.012525,8.94743,-33.2359,1,0
0.012526,8.88094,-33.2586,1,0
0.012527,8.8144,-33.2805,1,0
0.012528,8.74782,-33.3017,1,0
0.012529,8.68119,-33.3223,1,0
0.01253,8.61453,-33.3421,1,0
0.012531,8.54782,-33.3612,1,0
0.012532,8.48108,-33.3796,1,0
0.012533,8.41431,-33.3973,1,0
0.012534,8.34749,-33.4143,1,0
0.012535,8.28065,-33.4306,1,0
0.012536,8.21377,-33.4462,1,0
0.012537,8.14687,-33.4611,1,0
0.012538,8.07993,-33.4753,1,0
0.012539,8.01296,-33.4888,1,0
0.01254,7.94597,-33.5016,1,0
0.012541,7.87896,-33.5137,1,0
0.012542,7.81192,-33.5251,1,0
0.012543,7.74486,-33.5358,1,0
0.012544,7.67778,-33.5459,1,0
0.012545,7.61068,-33.5552,1,0
0.012546,7.54356,-33.5638,1,0
0.012547,7.47642,-33.5718,1,0
0.012548,7.40927,-33.5791,1,0
0.012549,7.3421,-33.5857,1,0
0.01255,7.27493,-33.5916,1,0
0.012551,7.20774,-33.5968,1,0
0.012552,7.14054,-33.6014,1,0
0.012553,7.07333,-33.6052,1,0
0.012554,7.00612,-33.6084,1,0
0.012555,6.9389,-33.6109,1,0
0.012556,6.87168,-33.6127,1,0
0.012557,6.80445,-33.6139,1,0
0.012558,6.73722,-33.6144,1,0
0.012559,6.66999,-33.6142,1,0
0.01256,6.60276,-33.6133,1,0
0.012561,6.69876,-33.5462,0,1
0.012562,6.79476,-33.4792,0,1
0.012563,6.89076,-33.4123,0,1
0.012564,6.98676,-33.3455,0,1
0.012565,7.08276,-33.2789,0,1
0.012566,7.17876,-33.2124,0,1
0.012567,7.27476,-33.1461,0,1
0.012568,7.37076,-33.0798,0,1
0.012569,7.46676,-33.0138,0,1
0.01257,7.56276,-32.9478,0,1
0.012571,7.65876,-32.882,0,1
0.012572,7.75476,-32.8163,0,1
0.012573,7.85076,-32.7507,0,1
0.012574,7.94676,-32.6853,0,1
0.012575,8.04276,-32.62,0,1
0.012576,8.13876,-32.5548,0,1
0.012577,8.23476,-32.4897,0,1
0.012578,8.33076,-32.4248,0,1
0.012579,8.42676,-32.36,0,1
0.01258,8.52276,-32.2954,0,1
0.012581,8.61876,-32.2309,0,1
0.012582,8.71476,-32.1665,0,1
0.012583,8.81076,-32.1022,0,1
0.012584,8.90676,-32.038,0,1
0.012585,9.00276,-31.974,0,1
0.012586,9.09876,-31.9102,0,1
0.012587,9.19476,-31.8464,0,1
0.012588,9.29076,-31.7828,0,1
0.012589,9.38676,-31.7193,0,1
0.01259,9.48276,-31.6559,0,1
0.012591,9.57876,-31.5926,0,1
0.012592,9.67476,-31.5295,0,1
0.012593,9.77076,-31.4665,0,1
0.012594,9.86676,-31.4037,0,1
0.012595,9.96276,-31.3409,0,1
0.012596,10.0588,-31.2783,0,1
0.012597,10.1548,-31.2158,0,1
0.012598,10.2508,-31.1534,0,1
0.012599,10.3468,-31.0912,0,1
0.0126,10.4428,-31.0291,0,1
0.012601,10.5388,-30.9671,0,1
0.012602,10.6348,-30.9052,0,1
0.012603,10.7308,-30.8434,0,1
0.012604,10.8268,-30.7818,0,1
0.012605,10.9228,-30.7203,0,1
0.012606,11.0188,-30.6589,0,1
0.012607,11.1148,-30.5977,0,1
0.012608,11.2108,-30.5365,0,1
0.012609,11.3068,-30.4755,0,1
0.01261,11.4028,-30.4146,0,1
0.012611,11.4988,-30.3539,0,1
0.012612,11.5948,-30.2932,0,1
0.012613,11.6908,-30.2327,0,1
0.012614,11.7868,-30.1723,0,1
0.012615,11.8828,-30.112,0,1
0.012616,11.9788,-30.0518,0,1
0.012617,12.0748,-29.9918,0,1
0.012618,12.1708,-29.9319,0,1
0.012619,12.2668,-29.8721,0,1
0.01262,12.3628,-29.8124,0,1
0.012621,12.4588,-29.7528,0,1
0.012622,12.5548,-29.6934,0,1
0.012623,12.6508,-29.6341,0,1
0.012624,12.7468,-29.5748,0,1
0.012625,12.8428,-29.5158,0,1
0.012626,12.9388,-29.4568,0,1
0.012627,13.0348,-29.3979,0,1
0.012628,13.1308,-29.3392,0,1
0.012629,13.2267,-29.2806,0,1
0.01263,13.3227,-29.2221,0,1
0.012631,13.4187,-29.1637,0,1
0.012632,13.5147,-29.1054,0,1
0.012633,13.6107,-29.0473,0,1
0.012634,13.7067,-28.9892,0,1
0.012635,13.8027,-28.9313,0,1
0.012636,13.8987,-28.8735,0,1
0.012637,13.9947,-28.8158,0,1
0.012638,14.0907,-28.7582,0,1
0.012639,14.1867,-28.7008,0,1
0.01264,14.2827,-28.6434,0,1
0.012641,14.2253,-28.7284,1,0
0.012642,14.1677,-28.8127,1,0
0.012643,14.11,-28.8963,1,0
0.012644,14.0522,-28.9793,1,0
0.012645,13.9941,-29.0615,1,0
0.012646,13.9359,-29.1429,1,0
0.012647,13.8776,-29.2236,1,0
0.012648,13.819,-29.3036,1,0
0.012649,13.7603,-29.3828,1,0
0.01265,13.7015,-29.4612,1,0
0.012651,13.6425,-29.539,1,0
0.012652,13.5833,-29.6159,1,0
0.012653,13.524,-29.6922,1,0
0.012654,13.4646,-29.7676,1,0
0.012655,13.405,-29.8424,1,0
0.012656,13.3452,-29.9164,1,0
0.012657,13.2853,-29.9896,1,0
0.012658,13.2252,-30.0621,1,0
0.012659,13.165,-30.1339,1,0
0.01266,13.1047,-30.2049,1,0
0.012661,13.0442,-30.2751,1,0
0.012662,12.9836,-30.3447,1,0
0.012663,12.9228,-30.4134,1,0
0.012664,12.862,-30.4815,1,0
0.012665,12.8009,-30.5488,1,0
0.012666,12.7398,-30.6153,1,0
0.012667,12.6785,-30.6811,1,0
0.012668,12.617,-30.7461,1,0
0.012669,12.5555,-30.8104,1,0
0.01267,12.4938,-30.874,1,0
0.012671,12.432,-30.9368,1,0
0.012672,12.37,-30.9989,1,0
0.012673,12.308,-31.0602,1,0
0.012674,12.2458,-31.1208,1,0
0.012675,12.1835,-31.1807,1,0
0.012676,12.1211,-31.2398,1,0
0.012677,12.0585,-31.2981,1,0
0.012678,11.9959,-31.3557,1,0
0.012679,11.9331,-31.4126,1,0
0.01268,11.8702,-31.4688,1,0
0.012681,11.8072,-31.5242,1,0
0.012682,11.7441,-31.5788,1,0
0.012683,11.6809,-31.6327,1,0
0.012684,11.6176,-31.6859,1,0
0.012685,11.5542,-31.7383,1,0
0.012686,11.4907,-31.79,1,0
0.012687,11.427,-31.841,1,0
0.012688,11.3633,-31.8912,1,0
0.012689,11.2995,-31.9407,1,0
0.01269,11.2355,-31.9894,1,0
0.012691,11.1715,-32.0374,1,0
0.012692,11.1074,-32.0847,1,0
0.012693,11.0432,-32.1312,1,0
0.012694,10.9789,-32.177,1,0
0.012695,10.9145,-32.2221,1,0
0.012696,10.85,-32.2664,1,0
0.012697,10.7854,-32.31,1,0
0.012698,10.7207,-32.3529,1,0
0.012699,10.656,-32.3951,1,0
0.0127,10.5911,-32.4365,1,0
0.012701,10.5262,-32.4771,1,0
0.012702,10.4612,-32.5171,1,0
0.012703,10.3962,-32.5563,1,0
0.012704,10.331,-32.5948,1,0
0.012705,10.2658,-32.6325,1,0
0.012706,10.2005,-32.6696,1,0
0.012707,10.1351,-32.7059,1,0
0.012708,10.0697,-32.7414,1,0
0.012709,10.0041,-32.7763,1,0
0.01271,9.93856,-32.8104,1,0
0.012711,9.8729,-32.8438,1,0
0.012712,9.80718,-32.8765,1,0
0.012713,9.7414,-32.9085,1,0
0.012714,9.67555,-32.9397,1,0
0.012715,9.60964,-32.9702,1,0
0.012716,9.54367,-33,1,0
0.012717,9.47764,-33.0291,1,0
0.012718,9.41155,-33.0574,1,0
0.012719,9.34541,-33.0851,1,0
0.01272,9.27921,-33.112,1,0
0.012721,9.21296,-33.1382,1,0
0.012722,9.14666,-33.1637,1,0
0.012723,9.08031,-33.1885,1,0
0.012724,9.01391,-33.2126,1,0
0.012725,8.94746,-33.2359,1,0
0.012726,8.88096,-33.2586,1,0
0.012727,8.81442,-33.2805,1,0
0.012728,8.74784,-33.3017,1,0
0.012729,8.68122,-33.3223,1,0
0.01273,8.61455,-33.3421,1,0
0.012731,8.54785,-33.3612,1,0
0.012732,8.48111,-33.3796,1,0
0.012733,8.41433,-33.3973,1,0
0.012734,8.34752,-33.4143,1,0
0.012735,8.28067,-33.4306,1,0
0.012736,8.2138,-33.4462,1,0
0.012737,8.14689,-33.4611,1,0
0.012738,8.07995,-33.4753,1,0
0.012739,8.01299,-33.4888,1,0
0.01274,7.946,-33.5016,1,0
0.012741,7.87898,-33.5137,1,0
0.012742,7.81194,-33.5251,1,0
0.012743,7.74488,-33.5358,1,0
0.012744,7.6778,-33.5459,1,0
0.012745,7.6107,-33.5552,1,0
0.012746,7.54358,-33.5639,1,0
0.012747,7.47644,-33.5718,1,0
0.012748,7.40929,-33.5791,1,0
0.012749,7.34213,-33.5857,1,0
0.01275,7.27495,-33.5916,1,0
0.012751,7.20776,-33.5968,1,0
0.012752,7.14056,-33.6014,1,0
0.012753,7.07336,-33.6052,1,0
0.012754,7.00614,-33.6084,1,0
0.012755,6.93892,-33.6109,1,0
0.012756,6.8717,-33.6127,1,0
0.012757,6.80447,-33.6139,1,0
0.012758,6.73725,-33.6144,1,0
0.012759,6.67002,-33.6142,1,0
0.01276,6.60279,-33.6133,1,0
0.012761,6.69879,-33.5462,0,1
0.012762,6.79479,-33.4792,0,1
0.012763,6.89079,-33.4123,0,1
0.012764,6.98679,-33.3456,0,1
0.012765,7.08279,-33.2789,0,1
0.012766,7.17879,-33.2124,0,1
0.012767,7.27479,-33.1461,0,1
0.012768,7.37079,-33.0799,0,1
0.012769,7.46679,-33.0138,0,1
0.01277,7.56279,-32.9478,0,1
0.012771,7.65879,-32.882,0,1
0.012772,7.75479,-32.8163,0,1
0.012773,7.85079,-32.7507,0,1
0.012774,7.94679,-32.6853,0,1
0.012775,8.04279,-32.62,0,1
0.012776,8.13879,-32.5548,0,1
0.012777,8.23479,-32.4897,0,1
0.012778,8.33079,-32.4248,0,1
0.012779,8.42679,-32.36,0,1
0.01278,8.52279,-32.2954,0,1
0.012781,8.61879,-32.2309,0,1
0.012782,8.71479,-32.1665,0,1
0.012783,8.81079,-32.1022,0,1
0.012784,8.90679,-32.0381,0,1
0.012785,9.00278,-31.974,0,1
0.012786,9.09878,-31.9102,0,1
0.012787,9.19478,-31.8464,0,1
0.012788,9.29078,-31.7828,0,1
0.012789,9.38678,-31.7193,0,1
0.01279,9.48278,-31.6559,0,1
0.012791,9.57878,-31.5927,0,1
0.012792,9.67478,-31.5295,0,1
0.012793,9.77078,-31.4665,0,1
0.012794,9.86678,-31.4037,0,1
0.012795,9.96278,-31.3409,0,1
0.012796,10.0588,-31.2783,0,1
0.012797,10.1548,-31.2158,0,1
0.012798,10.2508,-31.1534,0,1
0.012799,10.3468,-31.0912,0,1
0.0128,10.4428,-31.0291,0,1
0.012801,10.5388,-30.9671,0,1
0.012802,10.6348,-30.9052,0,1
0.012803,10.7308,-30.8435,0,1
0.012804,10.8268,-30.7818,0,1
0.012805,10.9228,-30.7203,0,1
0.012806,11.0188,-30.6589,0,1
0.012807,11.1148,-30.5977,0,1
0.012808,11.2108,-30.5366,0,1
0.012809,11.3068,-30.4755,0,1
0.01281,11.4028,-30.4147,0,1
0.012811,11.4988,-30.3539,0,1
0.012812,11.5948,-30.2932,0,1
0.012813,11.6908,-30.2327,0,1
0.012814,11.7868,-30.1723,0,1
0.012815,11.8828,-30.112,0,1
0.012816,11.9788,-30.0519,0,1
0.012817,12.0748,-29.9918,0,1
0.012818,12.1708,-29.9319,0,1
0.012819,12.2668,-29.8721,0,1
0.01282,12.3628,-29.8124,0,1
0.012821,12.4588,-29.7528,0,1
0.012822,12.5548,-29.6934,0,1
0.012823,12.6508,-29.6341,0,1
0.012824,12.7468,-29.5749,0,1
0.012825,12.8428,-29.5158,0,1
0.012826,12.9388,-29.4568,0,1
0.012827,13.0348,-29.3979,0,1
0.012828,13.1308,-29.3392,0,1
0.012829,13.2268,-29.2806,0,1
0.01283,13.3228,-29.2221,0,1
0.012831,13.4188,-29.1637,0,1
0.012832,13.5148,-29.1054,0,1
0.012833,13.6108,-29.0473,0,1
0.012834,13.7068,-28.9892,0,1
0.012835,13.8028,-28.9313,0,1
0.012836,13.8988,-28.8735,0,1
0.012837,13.9948,-28.8158,0,1
0.012838,14.0908,-28.7582,0,1
0.012839,14.1868,-28.7008,0,1
0.01284,14.2828,-28.6434,0,1
0.012841,14.2254,-28.7284,1,0
0.012842,14.1678,-28.8127,1,0
0.012843,14.1101,-28.8963,1,0
0.012844,14.0522,-28.9793,1,0
0.012845,13.9941,-29.0615,1,0
0.012846,13.9359,-29.1429,1,0
0.012847,13.8776,-29.2236,1,0
0.012848,13.819,-29.3036,1,0
0.012849,13.7604,-29.3828,1,0
0.01285,13.7015,-29.4612,1,0
0.012851,13.6425,-29.539,1,0
0.012852,13.5834,-29.6159,1,0
0.012853,13.5241,-29.6922,1,0
0.012854,13.4646,-29.7677,1,0
0.012855,13.405,-29.8424,1,0
0.012856,13.3452,-29.9164,1,0
0.012857,13.2853,-29.9896,1,0
0.012858,13.2253,-30.0621,1,0
0.012859,13.1651,-30.1339,1,0
0.01286,13.1047,-30.2049,1,0
0.012861,13.0442,-30.2752,1,0
0.012862,12.9836,-30.3447,1,0
0.012863,12.9229,-30.4135,1,0
0.012864,12.862,-30.4815,1,0
0.012865,12.8009,-30.5488,1,0
0.012866,12.7398,-30.6153,1,0
0.012867,12.6785,-30.6811,1,0
0.012868,12.6171,-30.7462,1,0
0.012869,12.5555,-30.8105,1,0
0.01287,12.4938,-30.874,1,0
0.012871,12.432,-30.9368,1,0
0.012872,12.3701,-30.9989,1,0
0.012873,12.308,-31.0602,1,0
0.012874,12.2458,-31.1208,1,0
